VideoId,Label
FvbL,1 0 42 25 2330 238 668 35 337 1385
U0bL,27 0 1 88 3815 1100 35 2536 580 1464
BTbL,54 3 4 13 875 6 3642 133 230 1001
sKbL,99 518 2380 716 16 136 26 726 194 3677
mdbL,27 23 24 21 1 0 115 73 580 246
FtbL,16 5 1014 1090 25 1499 15 1 0 533
ZvbL,14 25 99 2807 282 2174 2469 944 1319 660
RqbL,78 28 33 86 38 257 553 987 4 2515
c7bL,148 253 271 3276 66 2393 766 879 1786 3471
KqbL,14 2295 2420 49 9 859 1109 592 99 1694
NrbL,11 1049 625 1011 1928 229 20 341 1772 62
QMbL,0 1 27 35 309 2267 3361 1018 337 183
9gbL,1 1232 0 153 677 381 180 2845 186 317
b2bL,4 14 3 9 6 10 28 33 37 38
RNbL,9 10 37 4 34 840 309 826 1312 2624
3ybL,59 18 178 15 2215 1260 668 2884 1661 990
kXbL,25 1075 14 1477 9 944 1211 254 3433 99
rXbL,22 32 11 29 20 692 680 624 1096 572
4SbL,62 411 2 7 11 798 1453 1154 90 993
JUbL,41 4 13 3 348 389 2287 10 31 47
6nbL,318 19 2000 0 494 88 87 17 272 214
nhbL,43 59 18 101 549 374 286 15 906 1032
vNbL,25 1 1327 2623 1051 35 0 734 1070 258
e2bL,5 597 16 190 144 49 1030 309 80 61
0TbL,0 874 226 530 3144 1426 705 1525 3776 261
MbbL,3 28 38 4 675 33 6 1473 0 118
oAbL,25 944 282 99 1848 598 2519 1338 41 71
FobL,65 50 661 503 1851 39 3618 1782 1620 493
eqbL,46 264 155 44 377 2 114 180 162 1925
lUbL,113 119 64 2 186 44 425 1290 465 30
dQbL,88 184 191 2 364 380 17 463 985 7
EwbL,1 85 35 0 294 48 192 183 3612 1976
blbL,32 20 22 11 29 120 112 679 444 430
M0bL,3 4 154 13 9 28 1694 54 10 33
K9bL,3 6 4 54 2746 1078 675 8 1473 136
gqbL,178 2405 993 1363 750 59 11 43 1966 20
5MbL,868 25 1 16 0 1100 1250 268 755 898
jrbL,2 7 95 165 75 172 116 224 235 1106
15bL,2428 3112 421 117 9 599 10 61 3464 57
qObL,1 48 0 19 258 1355 1596 177 524 460
usbL,9 4 10 539 13 201 3 6 34 2913
rAbL,13 4 3 168 28 1001 2678 330 33 10
GUbL,27 0 1 1123 237 46 1077 1021 192 3700
9xbL,5 301 16 1312 14 662 362 41 882 1609
AibL,144 190 5 384 2237 16 1218 1080 1177 925
vLbL,570 7 1694 3489 818 2 26 21 2542 2445
P4bL,31 40 47 57 626 117 1149 1024 386 744
hqbL,2434 0 248 12 689 52 226 1224 432 644
XGbL,4 71 9 300 13 2 849 894 389 10
yIbL,23 21 24 115 1321 718 2454 471 1160 1705
NpbL,45 56 2 0 51 77 1 803 295 298
RfbL,8 6 383 433 1058 61 807 1195 406 834
QLbL,0 1802 93 102 1 675 2863 1071 486 349
KNbL,31 40 57 47 117 1981 626 309 1149 159
L1bL,5 0 81 108 1 759 16 69 3526 150
DlbL,58 53 232 163 214 494 60 427 685 1913
PLbL,9 10 34 4 37 754 889 97 840 2756
JHbL,278 10 97 243 31 4 13 870 9 47
UobL,910 1343 2249 1001 31 13 40 8 4 33
fybL,291 11 3825 126 302 220 15 2718 1034 1209
9lbL,5 16 2030 2098 136 2943 26 973 2699 1829
JubL,31 159 5 49 40 57 80 1981 3087 660
pWbL,133 225 325 92 12 2002 2671 195 3186 217
BibL,2663 1037 401 732 1067 1237 2294 1363 2549 300
AZbL,15 18 67 140 170 314 96 2153 3220 2444
lLbL,4 10 9 34 3 188 31 6 2996 1109
ribL,206 8 894 6 650 261 1400 350 835 812
mVbL,16 1448 5 847 82 80 662 231 160 1090
LobL,11 49 127 787 1115 1540 211 123 604 22
vBbL,14 2 25 1632 31 1327 1070 295 1240 16
yVbL,9 34 10 4 3271 889 3686 2996 37 2624
y2bL,14 4 13 3 9 944 2295 3153 28 1477
svbL,9 10 34 4 840 3 618 6 1109 31
GgbL,88 191 299 184 380 416 614 2536 1013 311
cHbL,242 254 1331 1364 459 470 0 5 2015 293
YRbL,88 184 364 380 1013 514 416 614 1815 400
sHbL,182 392 452 901 72 2 299 248 634 231
KFbL,106 3843 200 496 629 974 115 640 887 0
sxbL,99 911 716 191 1078 29 1333 141 11 396
8obL,8 6 84 662 815 726 17 169 378 1517
4HbL,41 4 3 13 54 1046 282 25 1333 1395
EVbL,32 22 20 29 120 11 692 680 572 1402
kFbL,4 3 13 10 54 6 330 154 9 2839
CJbL,381 1856 861 175 2 3804 607 0 223 44
opbL,5 84 169 16 14 3038 1935 405 25 2322
XubL,0 139 1 241 1802 5 2819 1071 1903 354
f8bL,0 654 1 180 719 562 153 828 219 258
C0bL,687 339 0 1 192 896 9 42 2675 2099
D4bL,81 1 0 44 108 3454 199 1230 217 193
3bbL,4 13 154 54 3 6 10 8 2839 585
d6bL,2 30 1 0 7 26 398 105 186 524
ZibL,0 1 183 105 192 424 864 331 147 94
njbL,217 600 401 390 2337 1856 879 1876 282 1286
w2bL,184 380 88 307 364 416 1815 400 514 1013
B4bL,12 0 195 118 133 675 689 578 325 1937
OPbL,25 1 258 2623 897 1051 1327 1130 230 174
4DbL,6 136 8 772 3392 327 93 206 3225 2064
WPbL,489 1 183 23 21 36 192 776 417 1220
6WbL,8 6 3 2287 3063 2839 225 539 3479 41
ltbL,1195 8 66 6 521 332 944 293 261 3469
JFbL,2 7 51 0 45 139 42 197 297 1
ZwbL,12 690 0 201 89 1937 237 28 3 414
0NbL,0 219 1 546 562 36 132 1322 185 183
jUbL,40 31 57 117 47 626 159 1149 386 1981
JKbL,3 324 6 675 13 4 237 28 248 38
f1bL,194 26 1944 184 3566 2305 441 2629 88 5
a4bL,12 0 312 237 91 1937 79 3144 1224 1459
NYbL,0 1 27 88 3526 2536 331 580 562 769
l7bL,395 1 0 5 2210 16 35 379 75 150
cUbL,5 16 49 2347 1481 1478 3496 1312 0 2138
mjbL,132 0 1 36 142 153 185 147 582 367
SrbL,3 4 9 10 6 324 37 28 1107 38
n1bL,3 4 28 6 33 38 13 10 9 324
pzbL,8 383 175 1292 944 1028 205 1101 3021 261
fZbL,0 1 719 153 180 562 654 147 36 2339
5XbL,1 0 35 85 245 48 1130 2 851 230
TgbL,1 0 358 81 108 510 615 105 234 193
73bL,39 121 202 207 338 50 156 233 866 529
yWbL,13 3 6 4 154 28 38 54 1987 33
QfbL,63 0 167 1 335 1047 245 294 1405 35
uqbL,63 0 335 1 633 167 331 245 294 183
nlbL,7 2 1433 399 1995 165 267 2006 1383 224
idbL,0 1 35 2267 36 180 153 124 147 287
dfbL,3 4 13 54 10 89 754 6 970 3642
5DbL,12 195 0 180 2453 304 85 579 1293 2477
JqbL,123 11 2296 176 22 637 29 1540 817 1209
KwbL,3 31 4 13 47 6 40 57 54 3082
bPbL,6 8 3 954 414 54 13 41 2967 1188
GbbL,2 7 30 940 104 408 267 2809 68 1892
uBbL,974 714 106 0 654 336 349 640 1 27
TubL,0 12 91 63 1 14 226 432 1459 689
HsbL,8 835 161 834 383 6 100 206 271 356
AdbL,2 2814 7 104 266 413 95 702 17 361
HibL,14 4 13 154 25 749 1589 406 11 944
McbL,7 3530 2 305 420 437 375 104 566 17
kgbL,1 19 48 0 3235 1275 575 258 1821 1298
MebL,2634 1676 0 1329 105 21 1172 2607 192 80
tYbL,118 82 3503 25 690 103 0 440 2 12
iObL,8 89 248 71 6 2839 201 1389 1633 383
Z9bL,3 6 4 324 3215 1312 764 597 14 1216
dObL,144 5 190 301 362 912 672 16 384 687
eVbL,5 16 362 328 1 84 25 2280 1377 245
yrbL,261 1348 832 1292 333 161 1690 8 3188 894
yubL,1141 0 236 69 1 934 404 1483 2017 234
xQbL,346 543 32 205 29 846 674 359 11 932
XxbL,9 4 61 10 14 13 8 71 34 2883
u1bL,66 293 148 1248 39 2571 2393 909 1964 766
ZmbL,3154 50 2065 194 26 1782 1367 1099 441 65
BWbL,11 1872 429 1366 1684 505 315 205 498 21
tfbL,0 1 63 590 52 535 26 193 675 70
wsbL,3 6 8 3824 913 0 2839 193 433 310
p1bL,7 2 3485 750 3005 224 280 2563 267 277
pfbL,1332 14 337 84 418 3302 1116 2295 595 25
CYbL,8 71 152 225 383 29 1652 406 12 32
74bL,2 7 620 17 804 11 1625 83 495 531
e5bL,1 0 124 1512 130 1323 69 84 476 35
M7bL,49 80 569 223 1363 401 11 732 1540 260
SYbL,0 1 63 203 147 851 192 450 517 815
KObL,9 37 10 4 309 395 889 2208 14 1318
MDbL,0 12 91 1459 689 432 1281 237 806 1
XhbL,26 527 1023 136 2 593 442 441 1320 466
DbbL,16 282 136 5 1 159 2098 0 2138 242
NWbL,5 150 204 853 49 16 1674 244 1008 292
eTbL,139 0 1 27 35 730 354 309 12 241
5WbL,58 53 26 2036 2 354 151 7 453 1197
7mbL,40 31 117 57 47 348 1476 626 584 534
T4bL,12 237 0 675 92 1937 690 19 118 3
0ZbL,2 7 17 19 165 48 281 2291 711 1068
KtbL,14 71 944 146 392 1109 4 1014 9 152
HPbL,1879 1 294 2 183 1649 0 192 7 455
bsbL,3 6 690 4 324 478 287 124 23 21
Q2bL,0 42 111 1 1802 102 1071 93 2811 449
4zbL,8 110 1028 1737 175 329 92 1633 6 206
pObL,0 1 542 83 262 75 2 1205 254 1425
4ZbL,164 13 175 4 8 806 429 842 1101 89
nNbL,218 2 56 7 45 632 1310 525 11 500
b7bL,30 2 196 361 55 940 2581 942 7 174
qDbL,219 0 1 968 180 859 183 1322 105 144
jFbL,1168 1639 11 15 2230 276 1964 126 220 20
GYbL,58 53 214 163 3147 3106 0 2 232 494
ahbL,12 641 530 329 1758 195 598 215 129 3824
XpbL,0 1 180 828 2435 287 774 157 63 27
x1bL,3 4 389 13 38 2287 1473 348 31 10
0VbL,6 3 8 61 690 1652 917 28 1003 539
T1bL,8 71 152 6 383 812 834 806 944 206
SPbL,1443 1025 616 388 497 966 1771 1853 1079 606
lcbL,3 4 10 9 13 37 38 28 2144 33
4WbL,69 2145 0 1 2589 649 478 5 3313 568
HGbL,2 7 1334 912 116 248 171 235 573 979
t1bL,4 13 40 54 1343 2249 10 31 188 28
1hbL,0 1 36 403 180 294 317 423 94 147
LwbL,139 0 1 241 1491 5 3578 42 463 1654
oSbL,3 4 13 28 9 10 6 33 38 2144
CAbL,5 1190 1360 0 203 647 1413 3303 1718 872
4wbL,225 66 727 236 3 417 50 6 332 146
1AbL,3 89 6 8 41 54 1140 175 13 141
xvbL,6 8 3 834 54 3479 13 206 4 812
bkbL,6 3 4 10 9 13 201 2839 8 28
3ZbL,2 30 7 464 342 2101 195 3483 1042 361
5BbL,8 533 89 532 6 175 33 16 1576 1650
c9bL,5 16 49 1478 769 1860 301 518 2347 789
YYbL,582 1 0 36 147 132 1562 185 1768 423
C4bL,26 130 194 527 441 1320 435 817 1259 466
9mbL,25 14 1868 16 1 2873 1100 595 60 354
DVbL,3 8 6 1297 201 89 1594 61 4 1030
50bL,512 0 1446 779 1 339 13 2356 1508 2016
wzbL,8 6 3 807 89 433 558 71 61 1416
CybL,170 18 15 314 67 2444 140 1247 252 862
dVbL,8 6 1195 206 433 14 812 61 71 2838
JxbL,26 199 326 194 189 379 1554 1482 735 1337
XqbL,2 1575 30 7 90 197 280 316 1892 495
lsbL,2555 0 1 707 193 963 144 844 740 5
YGbL,3 13 6 4 54 8 154 1074 14 1749
0gbL,129 17 2 19 7 841 457 2115 104 283
UzbL,3 4 6 10 9 28 13 324 38 33
ehbL,1 887 74 275 187 192 246 36 331 200
GmbL,53 58 284 163 2 340 232 17 64 30
4XbL,21 786 23 73 24 554 676 1572 504 2619
WlbL,19 17 128 2 7 48 25 1692 691 165
XSbL,226 3523 0 523 696 210 598 12 205 806
wTbL,3 8 6 433 89 201 61 4 13 54
qGbL,9 4 10 34 14 37 13 638 2996 840
44bL,2 7 359 141 296 305 104 1031 230 235
NmbL,11 1186 251 2 359 62 17 867 1264 50
bpbL,2346 26 65 50 733 2959 39 80 445 466
X4bL,3 6 14 3215 1578 38 4 1 28 309
DdbL,11 771 229 20 2034 917 1042 22 1058 886
gKbL,63 0 167 1 105 331 294 590 12 192
YXbL,2 17 7 19 394 415 48 165 399 373
eebL,92 369 110 329 884 161 8 1272 603 1234
HxbL,6 3 8 1195 206 332 71 433 66 521
z3bL,8 383 6 1411 690 1346 807 749 834 175
cWbL,61 641 1076 847 5 147 8 699 36 3402
y0bL,603 15 1376 318 0 12 19 210 87 329
G8bL,13 4 2530 3 6 89 168 8 175 201
j6bL,391 1263 5 16 14 903 288 175 92 3253
0PbL,15 1133 96 1507 239 291 304 264 971 569
w4bL,60 3556 239 2444 101 2678 286 1007 146 43
kebL,118 0 103 82 1137 17 12 675 237 52
xPbL,2 583 95 75 490 172 17 7 135 224
6ibL,15 96 18 463 862 1795 1666 67 509 1543
wcbL,3 6 4 14 13 324 38 89 433 913
TVbL,3 4 6 13 10 9 28 2404 188 389
PmbL,6 8 52 2839 690 3 70 12 1107 206
zBbL,332 66 146 521 418 14 256 50 849 1248
JCbL,140 67 18 15 1287 1048 1831 1785 2053 733
MHbL,70 125 52 0 91 8 79 806 1681 3245
5ubL,52 70 125 0 91 79 12 1786 271 253
MCbL,0 91 70 52 79 125 1681 12 806 8
hxbL,1499 552 1127 282 2138 13 1690 1075 4 1477
nHbL,3 4 10 6 13 38 28 9 33 54
QnbL,89 201 8 175 1191 6 13 12 3473 1641
4fbL,732 984 1067 1037 422 3740 701 39 1188 260
nXbL,22 20 11 2775 32 29 1973 605 2979 1845
52bL,15 502 363 619 1835 2794 533 1816 1102 262
I8bL,92 110 369 161 884 1234 2602 237 0 329
xybL,0 1735 1 42 69 3091 890 35 675 938
b0bL,236 404 589 1 0 2601 568 69 2017 976
7MbL,30 2 1762 7 17 905 340 90 1420 55
kcbL,261 1348 125 0 333 8 832 52 558 894
uxbL,3 4 6 13 10 28 33 9 38 512
RXbL,83 1081 751 2 11 7 262 601 542 208
m2bL,0 111 42 1 431 1887 102 1992 93 306
BFbL,200 187 2092 74 629 106 703 275 23 1
bHbL,26 199 326 130 435 354 136 2623 527 292
bRbL,113 119 64 465 2 17 475 30 19 284
gRbL,35 1 0 85 134 230 46 186 1836 48
lZbL,3 4 28 33 38 675 10 237 324 6
8RbL,2 541 1488 1616 83 252 7 804 1329 208
NDbL,63 1405 0 336 1 12 100 167 294 192
QtbL,2 7 1603 104 2532 1154 56 145 116 3104
NtbL,106 0 336 887 27 1 241 654 132 94
UpbL,3 6 8 4 195 13 2544 54 1046 3153
6XbL,27 0 106 1 287 200 864 102 63 288
6wbL,848 882 31 1066 2 49 612 3 25 1110
AWbL,12 0 91 237 1937 675 1281 3144 1459 1224
SzbL,1 0 36 94 142 132 180 423 192 147
cYbL,59 178 18 15 1661 1685 1260 773 2985 1121
6obL,236 69 362 245 35 590 1308 533 535 144
XFbL,3 1715 6 4 310 8 133 52 325 201
b8bL,20 123 22 11 176 211 250 576 1672 32
AnbL,31 40 47 57 4 10 117 9 3 348
PobL,6 3 8 206 2967 99 1594 894 136 1140
YcbL,48 177 7 460 1031 2 213 1632 1447 1217
N3bL,5 16 956 0 1082 2403 204 1829 1 769
ktbL,92 52 1293 110 225 1069 1234 1765 11 182
KdbL,0 1 2768 1004 35 3145 2675 183 1955 282
57bL,5 1 0 762 309 244 597 2919 292 919
BzbL,11 15 576 3467 368 1168 334 27 303 2746
54bL,9 10 34 41 4 970 840 2541 37 13
7pbL,442 51 45 26 298 2 137 1153 77 2175
vlbL,126 276 11 88 220 2000 15 112 18 783
06bL,19 17 2 129 7 128 2834 344 48 1447
KHbL,23 21 24 73 322 288 2866 676 115 3454
TlbL,43 59 101 18 374 286 60 15 604 2490
ihbL,0 93 102 1 591 761 1647 2029 959 42
zHbL,17 19 2 76 1068 281 1192 129 59 1888
NubL,15 18 1353 1098 140 862 981 251 67 1329
mYbL,284 24 488 158 23 21 279 718 410 146
xcbL,628 1 234 0 1819 1718 1228 309 613 1303
zMbL,39 50 65 66 202 207 933 393 627 503
EvbL,255 247 141 42 1097 1921 254 0 871 3215
dHbL,55 2 30 340 17 2018 361 143 515 1197
TXbL,0 12 91 689 1 705 63 312 1459 1281
wCbL,51 56 2 45 77 212 295 137 1052 298
LibL,0 1 5 881 16 2500 872 150 2188 777
qRbL,5 84 1754 169 16 3038 405 328 922 362
jjbL,0 111 42 1 93 102 431 1887 159 3143
lhbL,3065 357 7 2 304 1614 438 223 2805 1853
2gbL,0 111 42 1 1071 1802 1917 431 25 102
6tbL,3584 0 11 813 312 3 190 2746 2736 600
nObL,52 0 70 79 125 312 118 1 110 1931
7BbL,846 1463 260 12 1147 0 1028 884 8 958
wAbL,3 4 10 9 13 6 28 33 38 324
FGbL,14 61 1876 66 6 332 4 749 493 1537
CRbL,360 311 238 2134 161 100 668 2596 1289 1848
KJbL,3 4 6 38 28 13 33 10 9 278
NvbL,39 121 202 393 207 156 233 627 1828 529
ijbL,9 37 10 421 4 2042 1721 2624 655 2427
tcbL,1 0 36 403 147 94 423 85 142 185
U1bL,3 4 9 10 6 34 37 324 1473 1356
OcbL,8 0 79 806 1417 1424 205 237 145 1191
JfbL,5 362 16 618 84 144 169 384 405 1612
wjbL,17 19 2 30 55 272 361 7 2101 2073
FUbL,146 1042 11 58 2 53 7 886 8 1771
vrbL,1095 401 242 254 2645 932 579 16 9 493
MqbL,51 56 1516 77 803 45 0 1 255 442
NbbL,14 4 10 9 13 99 97 351 54 34
9BbL,8 206 894 6 650 383 698 807 835 3544
VKbL,391 1263 5 16 739 18 1374 533 855 288
08bL,11 22 146 20 226 1455 749 2592 917 560
xjbL,12 82 195 118 312 17 1293 15 52 67
FBbL,17 129 19 2 345 7 912 702 1014 639
vpbL,75 2 56 780 7 208 442 962 45 3555
rlbL,0 1 2201 144 215 774 412 180 1802 150
bAbL,3414 3 61 3575 325 1363 192 2085 512 59
ABbL,0 1 35 809 2226 3073 42 1384 150 3723
5CbL,6 3 8 3225 2967 3215 14 597 441 136
3obL,59 178 15 18 238 43 1966 1260 773 126
EqbL,825 428 402 995 1389 9 62 11 1290 2
DZbL,548 100 146 161 368 567 11 362 111 133
8FbL,75 2 508 7 252 2680 172 1029 266 197
q6bL,1 2086 21 23 1871 24 275 703 105 192
bObL,674 39 50 256 1505 931 181 1042 216 2239
c4bL,2 7 469 1435 30 2253 1087 17 235 878
7GbL,2 75 56 500 104 7 305 2093 266 17
aybL,190 144 5 16 384 1912 1218 2237 1080 743
RAbL,17 19 2 128 2067 7 235 448 46 155
89bL,3 6 324 4 1107 89 13 10 1189 675
xHbL,17 19 394 2 659 1161 7 1173 639 75
fHbL,5 362 16 0 882 744 2855 136 1 3709
eFbL,3 6 324 7 54 4 97 13 89 2
esbL,14 1477 1075 25 1070 913 1109 843 3371 562
iybL,2 7 1179 878 469 235 171 841 266 116
nebL,14 4 13 25 9 3 6 10 38 2287
JhbL,9 37 421 11 22 1165 2334 1189 20 2427
ztbL,141 247 255 1333 1921 136 1187 474 396 509
9XbL,8 6 3 13 2985 25 89 675 1036 41
JnbL,223 323 0 1 42 110 1370 3200 1465 124
CMbL,12 0 91 2717 689 1937 336 1459 1281 432
HebL,62 2 7 90 522 75 780 629 297 149
1wbL,8 6 175 99 3 4 205 13 806 41
6JbL,3827 512 105 0 418 203 5 183 144 1
TzbL,3 4 324 6 13 10 9 28 33 89
rDbL,9 4 10 34 2996 1623 1606 14 13 351
CHbL,134 35 30 1 0 2 515 55 19 2809
JNbL,15 170 314 18 2376 67 1580 2882 1247 140
B8bL,754 749 1716 92 474 25 12 54 13 0
FqbL,80 328 127 49 1363 694 265 994 612 329
02bL,8 14 662 282 6 133 816 806 205 2388
knbL,126 220 1123 276 1188 11 2215 3493 2000 291
MTbL,0 52 70 125 103 195 82 12 79 1424
1tbL,14 4 33 28 9 3 6 38 10 13
kYbL,0 12 237 91 432 675 1459 3144 52 1
WqbL,151 72 68 53 3758 280 98 58 228 2868
28bL,133 105 410 183 146 1687 50 11 192 434
sYbL,5 16 27 260 615 0 1 1157 99 81
G6bL,600 217 215 1582 0 447 622 915 609 1651
OXbL,451 3052 1 25 0 44 46 2105 1266 2250
3hbL,146 49 2323 883 997 304 290 1649 85 3081
K5bL,210 333 1334 698 1833 141 161 832 182 50
LabL,94 36 0 1 147 423 132 180 367 317
Z1bL,604 59 18 752 43 15 11 1576 22 1209
mkbL,11 20 22 29 112 32 302 195 123 1126
EobL,8 6 807 206 4 835 175 1122 13 834
OrbL,1 0 35 1647 1022 777 1768 2295 3145 285
TNbL,12 0 237 675 689 705 1459 1224 690 19
iLbL,1831 18 67 15 140 1122 1954 11 49 1411
LkbL,417 784 0 1 69 1085 3379 2826 3739 2621
labL,2 7 171 116 1841 344 197 267 213 1158
HobL,2426 442 27 15 16 5 260 26 14 723
kZbL,191 248 8 3 6 141 299 2287 396 247
p5bL,0 339 1 512 9 779 1431 2267 687 3115
7PbL,2484 1172 61 9 31 859 478 40 1253 895
cgbL,40 117 57 31 492 1800 47 348 3653 3807
gBbL,30 55 2 464 340 1592 1808 17 3490 284
LJbL,1 0 378 69 1150 649 5 236 568 144
cabL,921 25 3433 136 2896 99 14 110 189 505
brbL,194 184 26 1367 169 441 181 2231 84 2
EUbL,131 209 74 251 1245 1092 269 24 261 21
0fbL,26 593 2 999 7 379 199 130 435 2445
ukbL,151 53 58 228 68 280 72 166 907 60
6abL,79 0 91 376 884 110 696 63 12 1417
2SbL,35 1 0 85 230 436 795 1836 1169 1051
AobL,1209 35 1130 25 944 268 175 285 357 2158
4GbL,12 0 91 1281 336 63 432 2717 1459 1405
HjbL,1 223 0 42 323 25 3200 183 192 245
a9bL,604 59 18 43 11 15 752 22 20 528
5hbL,15 93 102 39 252 67 397 699 2752 181
yfbL,14 25 8 6 71 225 812 201 913 2838
8XbL,31 40 47 57 117 626 2556 1024 301 2548
LMbL,0 1 349 5 1802 1654 1989 362 189 102
BebL,13 4 54 3 168 330 10 1799 1242 188
drbL,43 286 873 1503 385 1685 64 158 1865 60
bTbL,39 121 207 156 202 233 66 401 986 434
6VbL,100 352 0 12 161 125 52 675 333 356
QxbL,79 12 0 25 523 312 1293 696 802 429
iubL,0 1 132 36 142 147 94 294 185 183
HQbL,3 6 8 4 61 433 14 201 89 1964
KKbL,43 1503 359 2 11 693 15 304 7 374
VDbL,32 22 20 11 1671 29 3532 671 120 211
xibL,3017 11 406 944 1058 368 15 1115 1580 1209
4TbL,1313 293 66 332 8 308 71 152 849 521
iQbL,0 479 1 193 62 963 3174 2627 42 1793
iKbL,0 1 139 5 136 42 532 938 695 1829
IybL,7 2 106 703 200 90 864 3050 165 1713
Y6bL,144 5 1 384 190 0 1080 2014 1912 535
szbL,139 0 1 102 93 730 2643 532 739 1359
jVbL,2 30 17 340 837 55 2878 7 427 143
gobL,97 10 31 4 243 47 3 351 13 278
KzbL,3 4 10 9 13 317 2626 3435 1694 1497
1GbL,222 249 216 181 39 950 374 1086 2024 46
kfbL,41 3 13 4 54 8 6 330 205 389
axbL,0 106 1 1063 124 134 349 1562 157 132
IYbL,178 18 59 15 62 11 1661 1685 750 170
kCbL,0 1 223 42 323 1604 1384 3073 186 254
c2bL,92 110 1293 0 52 1028 125 161 1463 70
MMbL,79 0 91 12 450 376 884 806 63 14
QqbL,42 306 0 1 262 1917 2698 621 695 1781
sabL,4 3 9 10 324 28 33 13 6 37
sebL,5 41 301 1706 31 16 2410 2300 169 2666
B2bL,3 4 13 28 33 10 6 54 38 9
mzbL,52 92 79 12 1293 918 312 82 1866 0
85bL,133 325 2002 816 2364 939 217 2671 2715 1027
2fbL,223 323 0 42 1 110 3073 1465 657 317
E4bL,68 72 151 98 3199 53 58 3302 2 2020
NgbL,476 69 0 1 84 5 169 1129 2739 3038
O4bL,13 4 10 9 3 552 54 1799 2424 278
lKbL,1 0 2263 3454 105 358 349 108 189 590
ZAbL,3 13 4 54 168 330 565 6 188 1799
YebL,855 5 533 2068 136 16 2487 2399 764 1140
zZbL,15 67 18 140 2401 239 1174 686 363 1954
g0bL,348 2497 141 62 1921 744 1333 400 442 251
OWbL,332 595 39 663 493 2873 66 612 14 660
VAbL,533 8 110 884 69 92 369 478 644 0
LUbL,0 1137 91 1877 125 811 1317 79 538 1458
0obL,11 368 866 26 932 674 20 39 817 65
cRbL,14 71 6 25 2308 1003 944 8 812 539
2JbL,66 293 148 39 71 401 1037 21 23 732
WZbL,209 488 80 21 24 73 1899 131 676 31
ZgbL,11 1872 368 1684 1366 843 151 68 205 1095
RmbL,17 2453 2 667 3824 179 7 19 723 464
zdbL,106 0 27 134 1 200 3843 2335 1445 35
ZFbL,552 99 71 41 13 2287 2430 1594 1325 2332
0jbL,4 3 9 10 28 33 38 13 6 37
FzbL,14 2308 61 354 25 578 1051 52 3207 79
4AbL,27 0 1 35 2540 192 331 85 1469 124
SnbL,3 6 4 13 10 2839 3063 389 2287 9
ZKbL,39 50 674 202 256 216 207 65 181 233
AfbL,80 49 2009 309 5 941 265 260 328 1018
GSbL,11 20 123 1186 39 1964 22 229 462 770
ZHbL,1395 136 1679 14 332 5 25 16 293 595
3KbL,27 0 1 333 192 3700 501 1305 580 244
BpbL,8 6 71 11 396 293 206 100 141 66
ECbL,52 70 0 125 91 1681 578 806 1172 12
53bL,14 459 332 71 146 944 764 242 1109 2354
32bL,43 59 101 18 2 60 76 3277 374 604
febL,7 2 116 1373 3593 1397 316 266 2784 706
ldbL,69 1 649 0 378 417 2203 3313 568 1989
5kbL,194 1367 26 184 453 50 493 21 23 2635
lWbL,1 1885 108 203 16 81 3362 0 739 105
aFbL,16 476 245 84 516 362 328 25 5 169
NjbL,2 17 19 7 128 129 284 48 457 30
zwbL,4 41 71 3 1716 13 556 10 2287 389
m4bL,643 217 447 215 412 0 43 693 607 425
DMbL,14 8 71 812 6 592 89 2336 152 0
LDbL,215 217 0 611 643 2725 1095 622 609 3362
avbL,334 20 22 32 11 321 211 564 29 605
6dbL,39 121 202 156 207 233 393 627 50 181
BSbL,418 14 725 1108 80 49 85 12 362 25
WbbL,1 0 36 147 423 132 94 582 142 1351
czbL,8 6 807 206 383 2839 812 834 521 332
c8bL,2 7 320 2910 75 508 277 2199 165 172
ENbL,8 6 206 71 1190 1187 3544 1594 201 1652
FFbL,62 259 11 411 270 461 1154 26 3362 2781
O1bL,33 28 78 38 86 4 257 13 553 9
7CbL,50 998 65 355 493 256 1007 1112 1060 933
qqbL,17 2 7 48 19 104 177 715 283 1217
XAbL,3 118 82 675 4 89 690 237 12 1473
0xbL,0 622 1 27 1258 607 580 35 241 309
iabL,1 3201 976 2111 35 2258 110 0 3805 1327
P3bL,157 407 259 199 936 1929 1063 326 481 26
TQbL,12 0 689 91 1281 1459 52 79 139 1937
TibL,1078 99 420 375 716 141 359 7 1036 973
XibL,14 6 8 61 812 3 99 2388 578 81
mcbL,5 16 362 25 618 3038 1862 1262 516 1912
hkbL,43 15 11 127 260 46 374 49 96 362
JkbL,14 4 2308 25 61 2 31 283 457 2807
g1bL,5 16 816 136 1297 597 362 1860 3517 301
EJbL,2 30 55 7 361 2073 174 1275 17 213
EhbL,227 76 2 3555 2568 446 2302 1392 43 1617
lebL,348 389 1357 833 860 159 2530 2032 2804 282
RtbL,35 1 517 0 2022 1691 2865 134 3236 436
51bL,0 12 91 1459 312 1281 1 1937 336 63
2AbL,0 131 24 1 108 21 349 23 74 115
qQbL,0 1 27 294 819 1802 81 615 115 1445
9KbL,1782 50 503 65 557 194 931 933 493 26
zKbL,8 6 690 71 812 89 7 834 61 175
SlbL,0 312 79 12 1293 315 696 11 210 22
vMbL,3140 1987 2 348 31 76 1476 754 2137 1566
qwbL,220 126 15 276 2000 18 499 11 624 112
kNbL,210 14 71 271 907 667 151 72 68 166
