VideoId,Label
KCdn,1842 14 282 662 698 71 459 2388 146 2848
HSdn,39 222 216 181 1086 249 950 770 202 986
lEdn,7 2 563 158 1087 146 165 1038 1789 757
kGdn,3 6 324 4 675 1473 89 237 28 913
b4dn,5 16 25 189 645 610 442 0 3370 636
zpdn,1 0 36 94 147 142 180 851 294 367
ugdn,11 637 20 1209 22 29 462 32 15 1115
O9dn,352 1229 0 1185 1 2824 1039 2469 682 436
Uqdn,646 251 62 2353 2 347 252 270 2386 11
xLdn,3 4 6 13 54 2187 154 1058 201 8
PDdn,58 53 232 163 340 427 60 2 17 1423
I1dn,4 2675 10 3 54 40 13 31 61 9
bxdn,11 22 20 2054 307 1994 341 122 749 1815
22dn,31 3 4 13 47 49 40 141 330 54
kzdn,3 4 324 28 1715 38 13 6 41 33
Zddn,3 4 6 10 324 248 9 2102 1473 31
q0dn,9 10 421 37 2656 4 889 34 1566 2334
8Zdn,65 50 781 1500 355 1072 503 933 1782 998
74dn,8 6 71 201 89 332 66 293 152 175
J3dn,1 0 36 142 132 185 147 153 180 183
Wodn,3 4 9 13 10 33 28 38 6 37
xEdn,19 210 2 12 261 685 0 333 17 226
cfdn,133 630 315 325 16 2483 944 726 921 8
sNdn,93 102 0 1 1193 2811 2219 157 42 1562
w1dn,50 65 2327 355 256 927 998 390 493 913
nZdn,2 7 83 90 197 531 316 1124 2140 563
1ydn,3 4 6 10 28 13 38 97 324 9
ESdn,88 364 184 1013 313 191 3847 522 1020 1771
35dn,15 509 18 170 1855 96 1263 363 314 2537
5Hdn,159 1390 626 1 0 663 1504 1773 856 865
jvdn,51 45 137 56 298 2 77 540 1378 442
DLdn,3669 2452 1211 1565 5 0 1 254 928 2919
hbdn,46 44 64 113 155 119 2 264 475 162
didn,1227 157 1 407 2531 309 1318 14 0 102
dmdn,14 1109 3 2287 6 1694 592 25 667 9
lUdn,343 2 146 7 875 66 3150 858 158 3272
hGdn,0 5 63 16 1 12 3687 150 847 1207
ZUdn,225 25 381 16 2261 1014 1070 1190 734 1749
0Odn,1 0 124 180 317 287 1084 3095 153 2435
5Udn,82 118 440 103 0 259 8 537 241 1417
mrdn,205 0 8 874 12 429 52 1945 598 835
6Udn,25 1439 285 1687 1 1414 1176 294 245 0
xfdn,7 2 2199 11 1363 2059 864 2289 294 1
esdn,189 610 645 741 16 26 130 435 1143 636
fzdn,70 52 125 0 1 91 92 1989 8 79
Dndn,68 151 72 98 240 2020 60 280 480 166
qbdn,5 662 16 84 362 169 3038 25 865 327
2Cdn,2 7 402 1816 353 428 88 1853 313 519
Mgdn,4 13 3 54 6 10 539 1811 41 1046
kedn,111 1 102 2811 865 42 1244 93 0 484
OAdn,5 709 16 136 84 855 533 2068 2399 25
NAdn,27 0 1118 1110 14 126 285 1 1362 864
R0dn,0 1 5 42 1903 938 809 769 2513 349
DTdn,21 23 24 684 115 718 2683 471 1269 2803
H3dn,964 5 9 10 81 292 15 49 34 1211
Bqdn,51 45 56 2 77 456 137 1052 295 212
H0dn,14 4 6 3 13 663 9 146 71 10
Tkdn,151 68 72 98 60 1786 53 166 240 58
lGdn,2592 100 1455 846 2260 161 698 52 2948 432
LOdn,0 1350 144 1 925 5 190 826 590 819
n7dn,522 2 7 1 1561 191 77 45 361 105
OBdn,1 0 36 132 183 94 147 142 180 304
9Adn,14 418 725 2308 612 408 2853 49 2388 815
kSdn,16 5 1829 11 144 1034 362 618 1478 136
2ydn,70 52 0 125 578 1681 91 8 806 1
nPdn,3 4 13 10 9 389 28 6 1811 33
7odn,179 2 667 17 7 3007 44 272 1550 531
WKdn,6 3 8 4 690 917 2938 61 433 28
lOdn,2 104 7 500 218 56 75 480 116 266
yKdn,0 1137 12 675 538 79 237 19 329 811
Kedn,4 3 9 10 6 13 34 28 33 97
G4dn,28 33 78 38 86 257 4 13 1088 987
dwdn,12 0 237 1459 675 1937 91 1224 689 19
Ufdn,4 10 351 97 13 585 9 154 330 168
iUdn,25 110 268 161 329 2027 3201 92 1463 2258
DIdn,26 354 817 292 441 11 915 136 1250 576
Rudn,192 25 11 158 146 511 477 1250 126 2355
aydn,4 13 54 3 97 278 10 33 28 38
tOdn,33 28 1650 78 1295 38 8 2 13 533
rhdn,58 53 2 214 163 7 2036 2697 17 495
srdn,6 8 206 650 773 1650 2699 3 1168 1644
N6dn,223 304 2998 2518 694 3741 260 26 23 21
FPdn,236 69 404 1 0 568 2017 589 2200 1150
HCdn,3 6 4 237 324 1473 675 10 9 3380
zXdn,492 40 57 31 3376 2249 935 2137 309 159
5Ddn,3 6 28 38 4 13 33 324 89 8
8Jdn,1510 11 341 20 22 1994 307 229 701 886
Y4dn,14 2308 2807 578 161 704 3469 92 28 702
25dn,238 25 360 182 734 1276 387 1 248 3431
qYdn,3 6 8 558 433 4 1140 1964 244 1003
tGdn,3338 26 199 2 1337 379 735 1051 1520 16
6xdn,262 15 11 789 83 1209 2000 2 75 2130
Lxdn,4 9 6 14 10 13 3 28 33 512
qPdn,2339 0 1 93 1802 102 1635 319 150 124
QZdn,69 0 1989 1 649 2203 1783 144 378 35
zIdn,154 4 3 1589 54 592 13 539 263 1074
gsdn,65 50 661 66 503 493 39 944 662 3540
SMdn,39 181 127 277 249 194 222 260 49 441
krdn,9 37 10 4 1721 2427 34 655 1830 889
Gqdn,31 40 47 57 159 626 309 301 41 1018
rvdn,118 82 103 440 0 12 2813 2912 3503 63
c0dn,2 252 7 128 17 95 165 172 344 116
RZdn,334 11 22 29 564 20 32 211 576 605
Yjdn,2 212 85 45 161 803 145 56 7 210
kydn,6 8 206 3 894 539 3737 1964 2403 812
MKdn,11 32 29 221 20 22 749 368 1548 229
Wndn,9 37 10 655 2427 2042 4 1523 889 1721
02dn,50 65 1527 1500 781 933 355 503 763 661
SWdn,3 6 7 4 2 1109 841 99 1416 1480
mFdn,33 28 78 38 86 257 987 553 4 1088
IOdn,0 226 1525 12 1233 689 79 148 63 2717
vPdn,6 3 8 414 1690 3215 14 3386 478 690
Oidn,561 959 0 1 670 761 1562 591 1564 1887
lMdn,6 8 558 3 332 834 2777 807 690 894
Lfdn,514 184 1148 88 307 1443 364 416 380 2277
Jfdn,43 101 59 18 286 60 76 15 1685 374
2zdn,0 63 1 167 633 335 27 450 352 989
Ljdn,25 734 1 3431 1051 2469 2623 1327 2010 16
dadn,2 7 1420 457 17 3340 2067 235 171 2644
Nfdn,18 67 15 1711 140 2088 796 170 2248 248
dddn,53 58 2 60 1653 1118 158 5 146 301
Ardn,65 50 66 781 71 355 39 332 661 225
Bldn,19 17 448 272 2 55 0 72 166 515
a8dn,3 675 237 89 324 690 2 1921 201 28
Aidn,1735 0 42 1 69 19 1887 774 248 180
zKdn,245 35 192 183 1 0 294 331 50 105
gBdn,222 181 50 950 216 65 21 39 994 249
h3dn,118 82 103 0 724 19 125 17 2 2912
tJdn,9 10 37 34 4 2656 889 2624 3137 840
Y0dn,130 26 379 435 189 610 1365 21 199 645
o0dn,1 0 35 580 628 337 1071 2022 27 1230
mzdn,2032 2 860 51 45 11 7 88 389 19
xXdn,23 21 24 73 209 131 3726 322 288 2264
Qtdn,6 8 558 414 807 954 1727 894 206 539
98dn,36 26 147 616 130 94 1025 3359 570 183
thdn,2494 329 110 92 1737 369 8 0 548 67
tpdn,15 555 1225 3178 3467 18 1090 1044 1451 2501
dFdn,74 1462 275 697 629 1 200 887 192 703
f4dn,5 301 662 1312 49 744 1551 405 1996 516
sddn,164 13 4 0 842 806 1 12 79 1242
lZdn,0 1 69 378 144 190 5 1150 35 1783
tHdn,0 1 607 193 5 236 42 467 733 726
IBdn,87 15 18 766 2 1696 7 148 909 879
NQdn,133 682 539 2982 1905 268 158 3186 1477 755
TKdn,64 113 119 44 2 46 848 155 162 425
5Wdn,3 6 4 690 8 521 13 932 54 894
6Ydn,3 433 61 6 8 14 93 675 1003 136
ULdn,68 72 98 151 240 480 60 3199 2324 1530
9Ddn,5 16 466 2269 453 2522 1833 136 1690 1034
Jvdn,36 0 1 94 147 132 403 142 304 1903
Tcdn,118 0 1624 1417 82 705 8 52 125 12
rldn,58 53 214 2697 2 495 11 2036 1252 7
rGdn,0 1 42 298 183 254 1378 252 45 137
Radn,28 33 78 86 38 1233 168 257 62 2389
vudn,30 2 17 55 2809 940 340 174 7 283
A3dn,1 0 69 378 649 1150 5 436 1989 815
Czdn,621 0 1 111 102 42 93 241 12 306
7Gdn,2 195 7 1460 2430 30 381 1046 885 296
8idn,0 1 69 236 739 5 193 568 2589 2017
Yxdn,301 1 0 1071 2300 3087 1251 2556 35 2666
WRdn,5 3323 16 0 2030 2403 2347 442 81 1
ptdn,3 61 433 324 1003 675 1526 375 89 746
Yrdn,3 4 13 10 54 9 47 40 28 1830
MJdn,547 446 76 473 2 182 1314 64 43 1597
kWdn,442 51 2175 26 45 1153 77 16 137 1050
3xdn,0 1 27 337 1544 2022 35 2267 815 1778
5xdn,12 0 237 254 16 802 1293 51 2000 195
uCdn,1 0 85 35 7 1494 230 2 105 590
icdn,1 157 0 407 25 1521 481 936 35 192
X1dn,3 6 8 433 61 2258 3824 7 1444 16
fCdn,76 385 2 43 18 1068 67 60 182 1569
rLdn,2699 8 6 726 16 2671 2380 133 1190 5
kodn,0 1 241 102 591 93 1004 35 2768 761
Wudn,788 760 948 432 0 103 82 118 1396 1173
A5dn,2706 152 71 8 2 1652 33 197 3473 849
0jdn,87 15 18 545 3516 333 536 365 244 60
UVdn,11 1402 29 871 1020 347 752 2 780 7
Yqdn,1 0 2133 774 180 2435 851 1370 403 153
Sidn,0 12 312 91 79 1459 139 3144 1281 8
wLdn,461 62 498 1713 260 187 588 995 838 1927
dfdn,196 2 7 30 942 17 1437 197 1808 90
Rvdn,27 0 1 2465 1464 354 244 532 25 668
emdn,3 6 433 61 8 1003 2258 1807 1971 474
pfdn,67 18 15 140 170 314 39 8 698 699
Dfdn,141 396 255 136 3 1860 2202 310 247 433
4edn,150 5 204 1 0 1008 1788 1231 301 3687
CKdn,11 1366 3237 1505 2720 1684 817 2533 2228 749
btdn,2706 33 89 13 201 28 175 8 4 78
cddn,0 893 447 1 5 42 102 1250 675 215
Ujdn,959 1 561 0 670 1562 1244 1887 339 828
yGdn,9 34 10 539 1644 4 3271 840 2013 2624
ridn,7 128 17 2 469 19 48 197 792 272
0odn,52 70 0 91 1681 125 578 79 806 12
pmdn,46 114 44 2 107 155 138 162 109 1170
hddn,5 16 405 3226 3684 516 169 1312 2576 84
NOdn,1 0 36 180 403 294 142 317 124 287
KKdn,0 12 237 675 103 2457 118 203 432 52
cGdn,12 237 0 675 1459 312 1224 17 79 272
1odn,31 40 57 763 47 73 62 1086 159 864
Vvdn,19 1198 1 17 0 2852 443 3477 3290 272
3cdn,41 13 3 4 389 8 205 2287 31 47
bXdn,12 0 52 195 579 1293 1234 3128 237 523
lQdn,9 4 133 10 37 325 2515 34 2427 21
acdn,17 19 2 48 0 7 1 2587 149 12
3Cdn,0 1 42 111 1917 306 1244 1100 3626 2675
U1dn,30 2 196 55 340 942 17 940 1557 361
spdn,2174 1 25 741 1362 3431 189 16 737 0
ewdn,210 354 12 35 3409 0 63 907 429 1965
CDdn,62 68 2 646 251 1634 1408 151 2386 9
i0dn,35 0 1 85 134 189 354 63 1051 25
1Idn,0 1 132 36 2267 147 192 185 582 142
LPdn,63 0 1599 1 1530 35 157 230 1826 151
c6dn,13 4 3 54 3008 1461 1242 168 1024 348
yZdn,1 1809 0 108 234 5 81 309 3589 159
Frdn,4 54 13 154 14 3 10 749 41 671
s8dn,85 35 48 1 0 1035 7 19 566 230
kFdn,3 6 324 89 4 13 201 8 690 433
Wqdn,88 380 184 416 307 514 497 614 1013 313
DOdn,962 461 52 2 210 60 242 72 459 0
vpdn,58 53 163 232 427 60 1139 340 166 685
jldn,11 1528 1366 1505 20 22 32 221 1163 112
yodn,33 28 38 78 4 13 3 9 257 86
O8dn,0 93 102 1 1193 2508 449 150 851 42
tWdn,401 148 732 1067 1237 2294 875 66 1037 1867
YQdn,3442 96 15 1795 789 262 44 1626 239 463
H8dn,70 52 0 125 1 705 91 8 1047 63
oHdn,92 100 110 161 1515 356 329 1866 1234 1216
Pbdn,8 71 152 6 849 3 13 54 383 433
2edn,9 34 10 4 3101 539 3271 2996 840 889
fZdn,5 16 0 315 730 1157 2347 2030 3323 864
Tidn,5 769 3475 0 1 234 759 578 80 644
pcdn,599 1800 2 3374 87 421 275 12 3011 28
P3dn,51 45 77 56 2 137 442 1052 295 1516
KVdn,20 11 123 334 22 32 176 996 1157 321
ATdn,19 394 17 448 2 373 566 1 48 1368
dJdn,0 1 5 733 319 1829 938 42 739 647
JLdn,45 51 56 2 871 298 509 2023 75 255
wldn,6 8 225 206 89 332 3 558 4 539
FNdn,11 32 22 20 29 112 2652 302 406 368
Tydn,5 144 190 384 925 301 16 1218 362 2237
xFdn,218 2 56 75 1794 0 7 3483 2453 197
IYdn,14 433 2 61 2883 66 375 944 1117 25
ZWdn,2 171 7 197 316 198 1669 213 979 266
M5dn,35 85 0 1 1465 51 795 1990 134 19
Ncdn,0 1 36 142 147 94 132 185 582 153
rFdn,83 601 11 1613 262 2 3714 820 804 1625
gTdn,628 234 0 1 5 613 2920 1819 3733 309
Ycdn,30 2 280 55 608 1197 408 2825 17 515
Ltdn,106 703 200 3843 21 640 997 496 0 74
Fldn,538 0 811 1137 91 1877 237 1317 523 1
u7dn,2 7 165 373 224 415 344 1087 566 48
Pldn,0 1 241 35 259 203 924 3359 230 436
m7dn,11 29 2296 32 969 1366 1872 123 205 1540
cXdn,160 2 832 247 141 255 76 1289 151 68
Djdn,726 133 16 26 3851 597 5 441 2380 2124
GXdn,77 51 45 2 295 56 212 1052 44 137
AHdn,64 113 119 465 2 2236 44 475 425 2793
bwdn,2 7 17 104 19 128 30 457 283 213
T6dn,118 82 103 0 440 1919 17 2813 160 63
IXdn,995 146 158 824 971 1637 291 2 798 284
3Ldn,0 1 167 63 3585 287 183 246 93 102
fkdn,1463 846 110 2948 8 2701 1147 71 383 807
zLdn,2041 5 27 769 1064 154 262 14 978 302
HMdn,39 156 121 202 207 393 233 627 529 50
ntdn,36 1 94 403 0 367 180 147 423 85
Nddn,168 330 4 13 565 188 3 3008 1001 54
4qdn,1 0 69 2017 404 236 2601 589 568 2844
z4dn,13 28 33 38 4 3 78 1749 8 86
DUdn,4 54 13 3 10 97 6 28 3659 159
wQdn,100 356 1 567 268 11 643 1792 20 329
xHdn,35 85 1 0 134 228 192 230 14 1169
midn,1 0 963 105 590 615 1256 26 193 183
8fdn,1885 1 0 5 535 16 1521 25 739 309
Xrdn,0 12 91 689 1459 432 1281 237 226 675
eodn,84 5 169 1939 922 405 16 2739 3349 3038
7pdn,1 0 102 93 3190 670 935 42 561 193
Zwdn,308 299 191 571 944 248 11 1807 1003 396
SGdn,51 45 77 2 56 295 137 3274 104 75
TQdn,27 0 1 1077 580 294 255 88 192 1100
9vdn,23 21 24 115 718 73 1094 1321 786 1180
3Wdn,8 2 7 1207 16 161 2621 2699 532 383
Gsdn,849 71 293 152 66 8 1313 1346 763 674
M3dn,9 34 10 840 4 3271 2311 2996 2624 539
bvdn,1 0 309 35 25 5 2295 1318 337 1018
vNdn,3 6 99 4 97 1078 939 54 539 8
Xhdn,225 133 630 1027 25 246 1716 8 1297 3431
Xydn,20 22 29 32 11 120 692 572 680 122
eDdn,9 10 34 4 889 840 1523 37 3271 539
4Udn,0 1 309 3669 254 35 1211 108 349 81
xvdn,1 0 3091 478 69 35 1957 150 105 717
R5dn,39 66 202 121 332 2231 71 148 849 2593
HTdn,186 317 25 124 1 287 3708 1327 223 0
5Rdn,157 407 1 35 0 681 591 1471 337 147
MMdn,0 1 1610 1701 193 3233 731 963 2207 1562
YMdn,118 0 103 82 675 17 12 19 1 272
8zdn,5 328 301 16 1312 362 1754 1481 618 41
uMdn,9 10 34 4 539 1644 2624 826 37 2996
c2dn,25 268 354 2010 337 1116 755 1327 2982 1070
Bkdn,1 1215 0 777 357 1780 1687 1404 35 105
Fydn,429 2 191 364 145 806 12 460 44 184
Xgdn,27 0 1 132 183 134 582 859 972 192
KNdn,381 140 67 15 18 2212 110 2053 2026 2456
Yfdn,6 225 50 332 181 998 25 39 66 8
PCdn,5 379 49 735 16 1810 3096 1 3028 189
VRdn,5 0 1 613 928 872 1870 3669 738 1303
Gudn,12 1234 312 0 146 100 52 523 1293 92
imdn,58 53 2158 228 214 2 17 163 2373 408
rHdn,50 65 933 161 1103 66 580 1782 763 1527
A1dn,96 15 18 1812 463 708 2995 1360 2605 39
77dn,1 0 36 94 147 132 681 403 142 2267
0hdn,1 0 85 35 42 851 27 192 110 1970
SJdn,724 646 2 277 76 385 23 21 1407 7
yndn,2 76 1271 7 90 281 62 197 75 44
Gzdn,9 37 10 34 4 1508 1847 889 1 3137
qMdn,50 65 931 850 256 39 503 1782 763 1042
RFdn,2161 1325 260 2055 49 2659 80 994 1662 277
aSdn,0 1 301 5 1251 349 3087 215 2360 144
AMdn,3210 1750 1 0 192 147 489 36 1274 2893
DGdn,19 17 340 2 583 7 95 427 1741 1
qadn,2542 712 21 511 2 971 798 23 824 7
csdn,3 4 9 0 6 1 13 28 37 2356
Jcdn,14 25 71 35 230 99 1074 749 85 429
91dn,275 697 1 629 74 200 2092 105 192 331
kLdn,486 0 1 1071 1654 139 3167 622 63 1802
GLdn,12 0 237 312 91 1937 8 2457 201 79
tBdn,1 0 411 36 62 180 851 367 1154 3095
9udn,0 139 1 556 621 663 1802 532 35 921
Mzdn,0 5 1 1903 769 81 733 1268 3669 613
6Kdn,12 0 92 749 815 1410 675 799 658 201
UJdn,81 108 819 5 1 309 615 144 0 1251
bHdn,11 2000 226 1363 464 641 0 43 12 7
J7dn,79 91 0 376 918 3849 806 12 884 189
XMdn,84 5 169 3038 16 922 405 2739 3604 516
hydn,111 1 5 417 0 535 865 69 16 102
nidn,9 37 10 4 34 2996 1523 2208 1312 2624
uQdn,225 92 100 2592 917 607 2079 2261 146 749
4zdn,87 15 18 545 536 333 1751 318 19 2
b9dn,8 205 0 13 857 598 41 4 6 1424
RNdn,5 16 362 25 144 1 268 84 2176 190
nqdn,1 0 35 337 1780 2179 2928 478 203 192
M9dn,31 47 40 57 4 1024 206 595 1149 41
h2dn,0 357 372 1 183 35 1647 180 1359 916
ykdn,8 332 6 66 521 1187 3 433 1556 1003
Zkdn,216 181 222 39 11 249 202 21 434 1842
lbdn,3680 2164 100 199 873 1482 43 2 729 26
VHdn,14 254 25 2258 1046 702 315 3081 8 266
D1dn,431 0 290 42 1 487 111 586 1887 294
f0dn,0 1 24 23 193 21 115 73 956 762
7ndn,8 2848 827 1283 1537 2468 1400 234 65 726
L3dn,1 35 0 25 85 230 1780 1169 1130 1836
Nvdn,73 21 23 0 288 1321 562 27 2777 1512
D6dn,140 3220 67 15 18 2 9 796 7 3400
aPdn,21 23 24 758 73 322 115 288 1676 2892
JFdn,1 230 35 0 186 1169 1836 1327 85 25
NCdn,2 305 7 75 500 508 30 104 172 266
6Mdn,187 200 74 275 617 838 3142 24 1728 1462
Gidn,223 0 124 110 1 323 264 2339 287 1323
iudn,43 101 59 18 76 419 60 571 2 15
zydn,16 5 3019 3469 136 2143 647 1190 1444 789
0Fdn,0 1 2284 69 1750 5 193 378 649 935
Bzdn,146 239 88 11 1638 1625 15 179 571 2214
4vdn,294 1 703 105 0 183 106 180 331 85
UHdn,159 0 2360 1 3289 626 762 309 2072 1149
YFdn,16 5 468 451 25 635 2413 1023 136 1342
z9dn,1 0 768 35 48 134 230 1479 924 2062
4Rdn,15 96 397 363 1532 239 1452 3132 67 2401
PEdn,2702 92 897 1866 1517 884 369 724 672 161
r6dn,12 0 3144 336 1 436 1405 2717 1281 237
n5dn,168 188 2706 330 13 4 565 28 33 1001
Z3dn,31 40 57 117 159 1390 47 626 154 327
Dadn,194 26 445 441 581 2269 3188 136 493 527
VVdn,129 17 19 7 2 1447 48 104 1692 272
H2dn,106 864 23 200 21 105 288 322 24 777
f3dn,15 18 87 26 140 67 2752 466 244 130
Gedn,54 13 4 3 97 243 10 41 3021 282
Fedn,41 14 13 4 3 99 2287 205 164 25
sYdn,306 42 0 1 262 938 111 2513 2929 622
cFdn,0 52 70 125 8 12 81 110 806 705
NPdn,21 23 24 1094 115 1180 520 718 775 2058
8rdn,2 75 104 7 44 2477 3483 3274 2453 141
6Cdn,11 20 123 462 22 32 176 334 2488 1257
GDdn,18 15 170 314 2376 67 2882 862 252 2444
uHdn,241 0 1 1562 3837 61 63 139 644 19
a1dn,954 414 8 6 60 958 89 52 125 1283
N9dn,8 834 6 206 650 383 807 894 54 2281
d0dn,580 992 1263 307 1299 2423 497 2790 1945 205
PHdn,3 54 89 324 41 21 913 23 13 4
4Ldn,0 12 3144 705 312 237 52 1 118 1281
npdn,1 737 105 183 410 146 245 0 1586 23
n1dn,93 102 0 1 1193 1562 2219 1004 774 1100
nAdn,1 0 157 481 192 105 183 35 455 681
wGdn,298 51 45 137 77 1378 56 2 442 1555
z0dn,25 268 1552 1905 146 4 13 133 189 1075
WCdn,0 1 27 63 134 46 714 5 215 2
bcdn,12 0 312 63 1281 237 689 1459 1 3144
43dn,3 6 4 28 13 324 38 9 10 188
I5dn,8 6 225 140 2848 441 1690 1286 2699 698
iadn,763 652 62 1241 341 1584 11 1042 2461 462
Qwdn,0 502 1 42 938 306 262 2513 695 2698
w5dn,67 18 140 15 248 2444 666 2088 239 796
9Xdn,2356 339 0 1 1431 9 512 13 779 3
u9dn,6 8 33 3 1650 13 4 585 1295 28
38dn,8 6 835 558 812 834 3 807 894 806
SXdn,72 68 98 151 240 480 2020 3199 3276 3302
tsdn,39 121 393 338 207 156 1846 202 529 627
Cvdn,46 155 377 264 44 2 162 848 114 3708
7Fdn,3 4 13 944 33 10 28 188 38 1058
jgdn,631 109 46 44 2 114 138 145 1170 602
4fdn,414 726 1 8 6 0 3 1641 954 309
hsdn,0 12 91 79 1281 60 2 1459 271 2717
gldn,237 19 2 12 272 2105 118 17 51 347
Ymdn,32 22 20 11 29 120 123 572 1156 892
lxdn,40 31 57 117 47 386 843 9 551 348
lHdn,2979 282 23 994 217 304 15 1338 357 1947
EZdn,5 1694 99 2403 155 592 875 14 1312 3050
LCdn,9 10 37 4 34 309 840 81 1830 2311
nKdn,71 152 50 65 595 8 660 14 25 849
Tmdn,15 1057 88 262 2752 619 188 502 397 18
Nldn,322 24 21 23 2 73 288 7 197 504
xQdn,3 324 28 13 4 6 38 33 675 89
GHdn,420 21 92 88 251 1629 1363 133 23 640
bgdn,139 0 1 132 759 183 2975 93 374 102
GPdn,58 53 214 19 494 17 163 166 129 705
5Edn,14 71 25 191 1070 6 944 205 2337 225
dZdn,12 0 329 523 237 2736 705 1424 92 312
B6dn,14 418 945 663 284 362 25 1075 727 2308
ppdn,8 806 205 12 558 1195 668 71 944 3
FFdn,45 51 77 2 56 137 1052 295 252 1952
Ckdn,3 6 8 4 1109 13 54 324 894 662
iqdn,708 463 96 15 18 1812 763 170 2423 1353
ygdn,3 89 324 13 28 38 33 4 6 278
tQdn,118 82 103 0 440 642 537 2912 147 1
yidn,3 6 13 4 28 89 324 10 9 38
Ukdn,2 45 26 7 158 298 51 137 379 130
Akdn,16 682 5 1885 1090 186 1070 27 362 25
pRdn,30 2 2018 361 55 2581 940 196 340 3212
5Ydn,8 6 3659 383 206 13 1727 834 89 97
JKdn,27 0 1 35 46 134 192 183 105 85
pIdn,492 57 40 31 117 1 935 3376 150 1390
6Hdn,670 0 42 1 487 111 431 1491 2773 1992
xVdn,88 2001 347 2250 313 197 251 341 821 1920
oKdn,875 1061 343 3150 2225 180 873 730 703 304
uhdn,71 152 14 944 8 849 66 1640 293 1195
zddn,21 23 73 288 322 24 1 2035 864 3454
m8dn,7 2 171 2552 1352 116 213 373 1908 1012
hgdn,5 618 16 1612 764 384 1312 744 190 663
MHdn,846 1028 8 338 1949 698 110 71 1698 1463
5idn,402 428 825 2 1152 7 508 1389 277 76
NDdn,33 1987 28 38 13 78 4 257 3 86
Vpdn,9 10 34 4 2582 3271 840 2996 539 2958
Z2dn,3 324 89 433 28 6 310 1003 1567 13
Nsdn,3 6 433 324 4 1003 8 89 764 2678
5hdn,300 3406 1236 1461 309 1018 585 1698 2365 941
fqdn,0 1 2675 2556 2684 5 144 301 733 81
wAdn,6 3 8 9 4 110 10 1864 38 28
8Ydn,39 50 202 65 233 121 393 256 1782 866
i3dn,1327 14 25 755 268 1 1778 337 1051 1574
7wdn,505 2 75 347 15 56 25 1767 282 2715
Rrdn,164 842 13 4 79 0 806 168 175 210
rUdn,751 804 11 620 83 783 2 7 1081 720
Drdn,0 1 27 438 1868 868 35 2540 111 1768
sndn,14 52 578 2308 79 11 2388 125 2807 3199
DMdn,3 4 6 13 28 33 38 10 913 9
WWdn,0 1114 1 111 42 1432 159 1887 3223 254
QUdn,43 101 59 18 286 873 60 1685 15 991
Bxdn,36 0 1 142 180 132 94 147 185 367
dsdn,16 5 362 6 3625 8 41 647 189 1395
8Udn,3 4 10 6 13 28 9 33 324 38
lTdn,59 43 18 101 15 60 1032 286 571 1685
HHdn,3 6 4 944 8 807 939 13 1830 690
eCdn,2684 0 12 99 5 744 15 16 1174 368
LDdn,8 151 68 1328 907 161 369 206 835 1187
wNdn,31 40 47 57 117 189 645 2191 422 2
isdn,25 990 668 1848 299 315 964 1690 864 43
hYdn,3 31 4 47 41 13 40 6 10 8
46dn,1 0 2330 35 2411 1358 535 929 203 5
izdn,8 6 206 816 3 894 807 834 857 650
O4dn,8 6 1195 521 433 812 806 944 3 383
kmdn,33 28 38 86 78 4 3 257 9 10
sDdn,24 23 21 471 718 2615 158 684 1321 2454
iQdn,708 96 463 15 18 1812 59 11 32 1543
fNdn,1009 179 451 1210 561 255 667 1 0 310
xUdn,1346 62 2 17 616 90 7 64 1128 44
0Idn,126 220 276 624 112 11 3128 1123 1798 291
d5dn,14 470 242 332 50 493 25 3435 459 241
28dn,9 10 4 3 34 6 539 3596 13 1644
yEdn,3 324 4 13 89 6 33 54 28 38
2Ndn,399 7 2 1386 458 213 316 197 266 90
Uidn,148 253 3276 66 1712 1060 271 1786 3650 1273
Zedn,175 164 13 4 168 1101 3 54 806 565
b1dn,1 0 105 1091 81 203 309 3535 3669 2638
V3dn,52 70 125 0 705 1293 329 12 226 82
jidn,6 3 41 13 1455 4 8 100 3392 1690
NLdn,12 237 1937 0 201 3144 675 89 8 523
fudn,97 12 2911 71 2453 351 2430 10 312 46
rEdn,5 0 1 230 35 105 1169 733 339 16
Mkdn,53 58 228 2158 214 2 1956 495 1913 3147
B8dn,0 12 312 3144 1458 802 523 1459 1 1281
h6dn,562 0 1562 106 1 200 1006 241 654 887
oxdn,12 0 237 448 2 118 675 3607 52 17
M6dn,12 0 52 79 689 1281 91 60 271 523
FEdn,1266 2 7 706 116 1904 95 165 316 2784
2sdn,8 381 3836 910 97 391 175 300 6 2261
sHdn,130 26 0 255 141 2714 3495 315 42 1
7Hdn,2423 992 2 277 616 1103 50 7 1443 432
kEdn,9 34 10 4 539 840 3 1644 2013 3271
h4dn,962 151 310 1853 606 1025 260 309 2883 252
3ldn,141 247 255 136 396 1333 1921 1289 1833 746
qudn,68 72 98 3758 151 240 480 280 8 452
Lzdn,16 0 5 768 1 134 2 46 1915 7
5Gdn,0 241 3799 1 654 111 1041 42 1917 1135
9Ydn,25 734 3815 2965 3431 282 1842 3520 595 2174
EHdn,2 7 1087 48 1669 2816 198 457 17 531
mSdn,623 199 1051 897 1385 180 259 1278 25 2027
yDdn,215 217 447 412 0 600 643 915 1582 1019
GRdn,5 16 49 9 8 726 25 486 919 749
1Sdn,4 3 9 10 13 6 944 133 325 726
aWdn,920 0 677 1 42 657 262 1534 180 35
