VideoId,Label
Maaa,11 441 20 123 22 26 211 194 728 176
Eiaa,66 148 39 1537 343 1248 2231 3224 2320 1286
fSaa,292 5 244 301 150 108 2300 615 16 744
Uyaa,141 255 247 333 2 129 248 299 7 17
s5aa,2628 428 825 1152 60 2 995 794 43 1032
jkaa,188 7 9 180 2 580 168 3561 304 49
oMaa,51 45 77 56 2 137 456 721 442 298
kBaa,348 40 833 31 57 47 117 1476 3315 330
cIaa,2 7 305 500 104 30 267 1709 301 1005
o7aa,3 324 10 4 6 9 13 28 675 38
PLaa,570 26 3724 3493 817 11 637 16 5 978
4kaa,36 94 1 0 147 423 180 403 582 132
wuaa,251 62 83 2386 646 2 2353 75 869 2149
vzaa,0 5 1 733 900 81 1571 961 1793 576
meaa,13 28 3 33 4 38 9 78 300 330
TJaa,442 51 26 2 45 137 77 1050 1153 2175
Doaa,70 52 0 125 91 806 1681 432 205 1038
Y4aa,5 597 16 1030 190 61 362 144 1312 1612
MEaa,0 2801 1 5 234 628 150 395 1607 3723
6daa,12 0 675 1 42 237 1937 118 336 110
10aa,119 113 64 475 465 425 2236 2 2793 44
TXaa,100 161 1515 356 14 704 1906 1223 567 1103
7taa,284 23 21 158 142 288 24 461 1 1649
Ykaa,14 9 37 452 2756 843 68 3137 2883 1189
Pgaa,0 1 35 1147 282 180 532 2171 189 16
niaa,52 0 125 329 432 705 360 79 12 151
4caa,85 1770 1 0 35 2 95 135 245 7
mdaa,58 53 232 163 427 60 214 2 340 494
hQaa,199 326 1337 1536 354 26 623 1051 897 2623
u5aa,12 359 296 237 1002 52 1107 0 290 226
Mhaa,8 6 383 206 812 835 2838 71 894 834
aXaa,80 2484 1172 2323 1253 1534 2607 27 972 61
Vnaa,1734 1004 1 0 2768 1344 1647 102 93 2258
8Uaa,5 301 16 328 3226 1567 882 1312 1140 2207
9Daa,8 325 133 226 2671 807 911 1727 148 99
xFaa,2434 333 1051 25 100 182 82 1334 360 236
s6aa,631 1 2 424 245 186 379 7 146 158
xtaa,89 175 8 33 201 533 532 13 164 2401
T3aa,70 52 125 0 806 14 91 8 1158 578
Jnaa,3 433 4 6 1807 324 8 3153 1971 1074
b1aa,139 0 1 42 87 921 134 2643 44 2815
nkaa,302 1450 3070 11 625 1560 20 716 791 112
i1aa,26 136 2 1023 7 525 593 527 75 999
z5aa,660 14 663 25 595 2891 1362 337 99 2731
f7aa,29 11 32 22 20 406 307 1540 572 2757
w5aa,114 46 107 44 155 145 2 138 109 854
F2aa,17 19 128 7 129 2 48 1447 715 841
egaa,0 1 1686 159 241 2219 357 134 1817 27
65aa,329 0 2494 110 125 2824 432 100 948 613
fEaa,14 4 6 9 13 2295 815 3 25 1075
CSaa,26 527 526 1320 334 370 647 176 292 576
FZaa,698 948 8 3767 2848 1212 432 1455 2857 1223
Iaaa,3 4 6 10 9 13 31 28 324 576
jbaa,227 2 76 1907 3555 7 361 780 2934 179
Cpaa,46 2 44 113 119 2283 155 64 848 179
Kuaa,83 11 2 62 820 1261 541 601 7 2130
2gaa,27 0 1 35 799 2022 522 815 580 337
Yqaa,0 1 35 349 2070 983 590 102 1335 3091
vGaa,1630 1716 133 1046 381 1064 1027 939 816 698
jLaa,836 301 3 6 8 141 254 0 41 2
o9aa,3 28 4 33 38 13 78 10 9 6
pBaa,1708 174 2 104 7 196 361 1399 757 841
sPaa,319 0 1 301 1319 193 2300 5 1949 69
dMaa,5 16 2269 453 1833 1690 1410 315 1034 1064
2Gaa,19 1 3238 0 575 1198 48 17 183 2110
CPaa,561 0 1 959 1562 1887 670 1564 836 241
L0aa,242 470 254 459 0 1 1331 261 139 16
KYaa,662 5 8 301 16 2300 136 744 459 362
Qpaa,76 2 7 179 158 105 235 1649 165 1
NFaa,0 1 27 5 928 1898 1607 2511 739 3303
iZaa,50 931 39 65 207 3283 503 1620 1782 674
VEaa,123 11 176 20 728 1291 814 2519 22 683
19aa,1 0 887 617 192 183 105 275 245 331
Dfaa,3206 1534 2607 895 9 2570 3812 1905 1589 2083
gIaa,5 16 618 570 3038 1312 405 1612 2237 744
Hkaa,3 4 6 539 54 10 13 2839 89 201
NKaa,9 34 10 4 539 1644 3271 2624 840 3596
18aa,36 94 0 1 147 180 423 304 132 142
rEaa,14 6 8 332 812 99 201 521 663 847
H6aa,160 231 273 491 888 166 60 82 1423 2
syaa,29 32 11 221 22 20 368 122 1548 2318
72aa,590 424 510 105 1 535 245 24 488 0
W4aa,22 20 32 29 11 122 221 426 604 1156
zjaa,23 21 24 115 471 1160 1705 520 718 1306
l8aa,46 44 2 109 138 114 145 179 162 107
g9aa,4 14 727 13 38 9 10 28 2404 25
6yaa,11 123 250 32 462 22 176 20 817 1265
xxaa,0 1 695 1279 938 42 5 733 1829 306
bWaa,588 1462 1 24 184 2092 859 192 74 200
5kaa,199 26 1274 489 157 776 936 2 379 337
2maa,332 66 521 39 26 8 1195 222 194 827
O5aa,14 71 944 6 99 25 663 591 1327 3153
5zaa,0 1 132 36 183 185 180 192 142 582
0baa,205 88 1945 2 7 429 14 1028 2097 71
XTaa,41 3 13 4 99 6 54 8 1481 1987
kiaa,7 2 1435 235 198 531 344 573 316 197
PQaa,5 16 301 3670 1478 647 25 0 3469 136
mZaa,4 28 33 9 38 10 13 78 86 257
CGaa,14 362 16 1140 899 144 973 84 731 662
Xpaa,79 724 557 1062 82 0 63 358 2180 118
TQaa,2 7 1307 104 715 174 830 17 1330 165
KVaa,24 21 115 23 2745 158 146 279 1676 74
I2aa,401 1346 1037 343 1499 66 71 2 1061 293
gZaa,580 400 2180 2305 161 2790 497 1152 307 1299
cyaa,176 11 225 123 2 332 839 1424 1428 7
zOaa,1 0 85 35 19 294 104 124 542 183
kmaa,427 2 53 163 58 232 135 291 7 340
bPaa,962 1171 1731 700 921 189 46 2250 2858 1600
Svaa,1 0 337 35 489 1111 1116 1687 776 774
9Baa,14 6 3435 71 592 25 2807 225 146 913
VHaa,0 27 1 35 590 438 1868 3431 657 291
n5aa,0 27 1 192 124 294 331 317 183 2799
JYaa,1658 1758 11 1077 148 2 763 1514 984 511
9waa,441 14 136 6 5 8 1395 16 3225 3188
hxaa,2 28 7 33 137 540 2805 17 3359 2152
Oxaa,2753 445 8 2848 0 50 2699 65 66 2
xiaa,2377 1 1327 0 582 124 93 3462 2817 102
yDaa,634 182 392 1611 2 17 452 516 157 14
u8aa,3 6 4 324 28 33 10 512 13 14
x8aa,0 12 91 689 432 1281 1459 1 79 675
3Kaa,154 263 2640 4 39 40 57 13 117 62
c0aa,4 188 71 13 54 3 9 168 10 154
6Waa,87 15 18 536 2000 244 1696 1376 545 1028
sVaa,293 362 5 827 762 301 2300 579 3149 1809
39aa,20 22 32 29 11 120 605 112 572 303
ZAaa,67 15 18 140 248 511 225 87 2000 39
cjaa,6 3 8 539 1715 54 3824 225 13 4
djaa,12 237 675 1937 179 329 92 3 82 2
SPaa,61 28 539 913 33 1007 54 50 1100 1003
lpaa,1372 2 7 815 239 99 799 25 297 1100
F9aa,2960 1623 1606 0 35 1 2882 134 657 244
i4aa,3 4 9 14 28 6 33 38 10 37
4Waa,464 19 17 55 448 2 272 2073 30 1492
ltaa,733 2058 26 1259 526 576 1200 1 1320 21
EIaa,13 3 4 8 969 1305 1107 3107 89 2938
ENaa,12 237 0 312 52 79 1937 675 92 17
myaa,0 1 1922 517 180 2339 2383 2435 35 2064
waaa,63 0 167 1 12 2813 85 21 1047 1424
mDaa,25 1477 1075 206 4 12 8 595 225 1354
iRaa,612 127 49 80 1184 882 470 242 663 922
o3aa,1475 1 25 0 42 431 2235 586 102 16
BEaa,0 42 1 2908 863 2357 2534 3118 1917 306
QPaa,343 188 1630 31 106 63 10 133 4 551
i8aa,31 40 57 117 47 41 492 626 3376 386
KUaa,20 22 11 604 32 59 29 173 18 368
CIaa,8 152 71 849 383 1195 293 521 6 1313
O0aa,39 121 207 338 202 393 674 866 986 233
vDaa,1501 2 30 3106 280 55 11 7 368 1178
20aa,3 6 8 939 3544 764 3479 1207 206 1078
mQaa,1 0 223 323 317 654 3032 63 2823 110
y0aa,5 1 0 16 203 1903 409 301 1268 443
N2aa,210 685 272 19 12 2 696 100 92 394
s3aa,948 760 788 432 0 921 63 1187 157 2445
3waa,92 110 369 329 0 1234 312 884 12 1866
0Zaa,195 674 2002 2872 1552 451 511 886 2214 342
zNaa,567 100 548 161 1223 3359 1515 1455 301 304
aAaa,61 1059 843 89 1694 599 8 2933 197 28
ycaa,2370 39 338 14 202 121 2562 1109 233 1074
HMaa,46 114 107 138 44 109 2 145 162 507
Hmaa,5 16 1374 0 2679 1481 3723 1082 2030 2347
j5aa,33 78 28 86 38 553 987 257 1088 4
jmaa,33 13 28 164 4 842 78 38 89 175
EKaa,5 1 0 628 2451 81 203 234 1211 535
Asaa,255 247 141 474 396 191 195 749 136 299
Xeaa,364 88 514 184 1013 2 307 616 416 7
I5aa,9 10 34 4 3271 889 840 2624 37 2656
EXaa,39 121 202 1086 233 156 207 393 627 3508
lKaa,872 738 5 613 0 1870 1718 26 1 16
Fvaa,1 48 258 0 1596 19 2795 926 1901 841
zZaa,4 33 10 28 9 38 31 2261 2996 78
iSaa,27 0 1 183 294 192 2536 1781 2465 93
ZGaa,2 17 7 30 19 55 1808 272 531 283
ysaa,2 7 171 48 2558 1399 213 3460 174 1708
VWaa,0 1 562 153 180 219 438 132 2339 968
BPaa,538 0 811 1137 237 12 1317 1 2107 2457
EUaa,27 0 1 580 35 832 192 183 768 714
goaa,7 2 1106 3525 197 198 878 513 283 316
Y7aa,126 220 511 11 276 15 1123 3128 291 53
ygaa,5 144 190 384 2237 16 1177 1080 362 1218
5waa,40 31 57 386 117 1253 348 698 154 47
WJaa,21 23 974 24 1649 15 824 1676 63 1
nUaa,41 389 31 13 2287 3 40 348 556 47
9faa,18 87 15 333 244 545 365 536 60 1696
8waa,144 190 384 5 16 1218 1177 2237 1080 925
bvaa,17 19 659 128 345 2 639 7 841 448
76aa,53 58 163 9 232 31 4 214 882 1423
Ddaa,3 6 8 939 324 764 3824 690 4 1078
xkaa,182 392 634 1068 2 17 1192 248 166 452
tRaa,1019 217 215 434 592 49 1582 762 824 260
pNaa,1 0 3299 35 337 2925 3327 737 755 1182
Omaa,1748 61 14 561 53 1483 244 1062 478 15
aLaa,2701 574 11 26 1763 432 217 596 354 0
9Gaa,12 15 689 64 2 1865 674 96 11 958
HYaa,1131 199 26 945 442 1482 25 2533 3318 1250
Jwaa,1 0 2638 3567 822 5 35 1494 16 535
rIaa,8 726 0 1517 12 133 259 354 1594 2587
Ayaa,725 418 61 2 1108 433 201 80 49 7
jBaa,11 20 22 428 29 211 477 528 32 53
ITaa,26 623 292 682 199 370 1250 326 441 2661
c4aa,705 0 12 52 118 125 261 82 92 1187
soaa,24 23 21 115 651 520 158 1705 775 1246
lHaa,100 548 567 329 161 1455 1223 2824 92 110
cJaa,286 43 11 873 18 158 15 9 59 473
Imaa,12 0 1281 689 91 1459 79 336 1937 312
Juaa,2 7 1035 224 174 2613 48 1747 266 165
BZaa,9 34 10 840 37 539 2582 889 2624 1644
jJaa,835 161 8 1455 100 1223 369 698 567 3695
vXaa,1 0 134 35 2062 768 436 1169 230 795
czaa,0 27 1 2799 223 657 1868 1100 262 1465
XZaa,12 412 0 622 52 607 21 226 1748 23
PDaa,12 0 237 675 1937 329 118 41 79 92
6Vaa,533 8 532 89 33 175 26 1594 438 16
hHaa,5 16 144 25 1 354 190 0 384 1177
skaa,2 172 75 7 165 267 224 1202 116 235
sXaa,0 1 27 2435 180 2267 262 1370 1021 1638
Jraa,3 6 4 324 10 675 89 13 1749 1473
hYaa,6 414 8 3 690 1727 0 954 3659 1
Z7aa,5 618 2033 159 1390 1740 1140 16 3717 2096
2faa,3 13 4 41 2287 6 54 552 389 1140
Qgaa,7 17 2 48 177 19 235 272 141 469
Ziaa,186 46 1 44 0 264 1600 2 3708 259
zsaa,4 3 10 9 13 28 38 34 33 6
4xaa,12 0 705 689 82 118 696 1293 3144 1458
EJaa,39 216 202 627 181 866 222 1846 11 986
Tiaa,43 59 101 18 2 60 15 1685 76 286
Cnaa,0 1 881 27 928 244 150 35 193 204
puaa,660 25 595 1338 14 282 2891 1100 1362 944
oCaa,3 6 54 4 1333 136 278 141 1395 324
oBaa,3 6 8 3824 539 764 913 324 690 2671
mOaa,14 61 89 1003 324 8 3 433 111 6
mNaa,28 33 4 9 38 2186 60 78 1100 14
2kaa,105 192 331 3706 455 424 294 183 1 21
u2aa,910 2249 1343 3 13 754 54 641 33 1987
V1aa,251 1408 62 641 1346 400 616 270 646 1152
H0aa,252 2 1488 83 7 541 1616 75 2680 17
fOaa,14 6 3 4 578 2308 2746 332 175 2853
q7aa,1069 195 1505 749 2992 760 1780 1046 2228 180
Bqaa,3 4 13 330 10 6 54 168 154 33
WLaa,244 292 5 16 2573 2399 14 1395 2679 1993
3Naa,289 2626 667 205 666 419 571 146 191 179
83aa,12 2 30 19 14 17 55 685 272 340
RKaa,0 312 12 91 79 237 1459 1 110 3144
WNaa,414 3 6 8 1921 4 89 13 324 474
lOaa,74 131 2323 1713 16 14 1305 315 21 246
PJaa,0 1 124 1084 287 317 2435 35 1903 85
3Waa,189 26 610 259 645 199 844 130 794 180
x4aa,723 946 499 15 1145 251 289 2709 2000 18
MXaa,419 528 4 306 300 11 3847 52 32 13
P0aa,3 4 6 9 37 28 33 324 10 38
7Raa,2984 703 640 3614 94 496 36 1 1757 1359
08aa,8 175 12 3130 812 1641 99 846 14 13
YIaa,3 4 1715 13 6 28 1499 61 1058 54
Kdaa,2 7 252 464 171 197 116 2902 316 878
M2aa,3 4 33 28 38 13 10 2774 6 9
PWaa,281 76 2 17 1271 1068 446 43 1192 901
mraa,148 66 293 50 503 39 998 1964 1782 493
Bjaa,0 27 1 657 1768 245 294 3815 1469 1719
6baa,962 501 958 1673 664 2 3583 0 1171 398
jlaa,5 16 1374 2679 0 3670 2347 1481 49 1082
WDaa,670 0 591 1 1071 761 561 110 449 147
OOaa,181 222 216 249 39 950 1086 986 3508 202
x1aa,31 40 47 57 626 117 1149 309 41 386
mWaa,12 0 91 237 689 1224 1281 1459 1937 3607
yLaa,79 91 0 376 450 806 918 884 1 1681
Psaa,311 360 191 990 1159 299 238 746 1933 764
uUaa,23 21 1 24 187 74 976 251 588 629
TTaa,50 256 65 355 332 493 39 503 927 579
H1aa,12 0 1281 689 237 1459 1224 3144 802 432
Tmaa,25 14 158 146 2947 420 2807 375 191 71
wNaa,489 0 1 776 35 36 2523 1834 94 180
rCaa,1120 635 468 2927 700 451 2744 1653 1552 2970
m5aa,35 0 1 230 134 1836 795 436 1169 1327
tDaa,557 133 1286 81 325 260 21 73 3 911
bDaa,0 91 12 1281 689 884 79 237 806 918
lbaa,0 254 5 1 242 1211 81 1331 63 319
Ahaa,248 299 191 1848 2626 1003 289 1389 1014 3412
kPaa,976 2111 1 192 1834 864 4 282 455 535
9Faa,23 21 24 115 73 651 1958 504 786 1705
r6aa,81 108 0 1 5 1113 1270 615 947 1230
ndaa,24 115 21 23 651 131 1306 712 73 2035
eDaa,349 1 24 21 242 23 2866 510 258 436
5Vaa,2984 8 201 332 539 71 1191 66 834 152
muaa,25 282 2483 16 1499 1 3392 268 1864 1070
W0aa,87 18 318 15 19 333 545 17 1751 2368
Hzaa,3235 0 27 106 134 1 640 1172 21 2984
04aa,8 6 206 383 1187 834 894 812 89 414
IAaa,1 0 203 2267 192 1985 488 436 183 455
Teaa,14 578 61 2308 4 25 31 2088 92 12
5Eaa,28 33 78 38 86 4 987 553 1100 304
qKaa,459 242 470 25 254 3520 2822 3815 2965 71
8uaa,3 433 141 61 3824 15 6 1003 389 451
Ztaa,875 3150 343 401 1781 3077 580 716 1196 2725
VJaa,310 141 2105 89 200 3 538 255 381 1036
rraa,0 705 52 12 70 3144 125 237 118 675
uhaa,22 20 32 11 29 122 543 426 120 430
qDaa,4 3 13 28 54 10 38 33 6 585
2caa,0 1 36 142 147 185 582 180 2267 132
vmaa,306 42 0 262 1 2815 938 622 2919 1781
Iqaa,1868 0 1 1100 915 25 447 657 282 592
B8aa,773 59 18 238 178 15 1966 289 366 805
yQaa,9 10 34 37 1566 840 2996 2624 421 1476
kKaa,15 87 18 244 3516 545 333 536 67 140
33aa,14 4 10 13 9 81 826 54 6 189
duaa,749 229 11 191 2945 877 771 1095 299 20
wIaa,60 669 289 519 385 1238 571 427 2 419
dOaa,1616 160 231 17 166 53 1139 3160 82 284
8naa,9 34 10 4 539 840 3271 2582 1644 37
APaa,214 58 53 494 19 60 408 163 1417 2798
ybaa,182 392 634 452 248 72 60 385 1611 2020
w2aa,30 2 55 975 17 413 7 408 1083 104
VQaa,3331 141 76 2 247 255 474 1921 396 1333
w3aa,88 313 11 2 3793 296 184 295 7 307
0Eaa,15 67 18 1454 2444 333 87 825 60 96
4Saa,89 201 175 8 6 13 1633 1190 54 647
PEaa,3 8 389 89 324 201 6 4 1356 505
qNaa,1 35 0 85 48 230 104 2795 1275 1130
bGaa,71 126 669 1188 276 60 289 1964 152 220
9laa,8 846 110 2260 4 807 1147 13 164 1143
0Haa,753 48 524 988 19 177 1 2 7 2834
tOaa,133 325 0 3 414 690 99 921 85 1027
aSaa,298 51 170 15 313 18 45 304 23 88
QYaa,13 1242 164 8 4 3 33 910 54 38
cvaa,11 1639 20 123 229 2488 749 2054 195 1410
qIaa,3 944 324 4 89 1078 6 235 675 1356
tCaa,9 4 14 49 10 13 80 37 935 2646
aWaa,113 119 64 44 186 425 2 465 2236 848
UCaa,46 264 44 155 162 2 186 377 3300 848
5Raa,9 37 10 4 889 2656 1523 2427 3137 1721
jXaa,673 353 0 1 261 60 304 139 210 100
Eraa,144 0 1 5 190 743 69 384 1912 1080
Yeaa,1108 49 127 3042 861 80 277 1199 1 612
Vcaa,3 324 6 433 1003 61 89 28 4 248
Fwaa,30 2 7 55 361 196 1808 2809 280 3212
Zjaa,160 491 231 273 888 252 666 166 60 82
sdaa,30 1014 2 166 1334 55 2018 361 345 17
Rjaa,31 40 57 47 117 309 626 159 1018 1149
gGaa,125 52 0 261 226 8 70 329 151 333
Muaa,0 1 1922 417 2064 35 3091 183 517 2383
dnaa,3609 146 422 362 2607 1286 11 984 2151 293
7Eaa,1397 2 17 19 912 1373 297 1334 345 1014
dEaa,319 0 5 1 2863 81 1654 577 42 733
N3aa,3 4 6 13 10 28 1058 433 9 11
Mlaa,3061 519 101 2450 60 43 995 511 1865 11
wPaa,1658 39 277 983 1758 468 498 866 700 451
Dnaa,8 89 41 3 175 201 13 6 71 3196
Tqaa,381 110 0 180 377 2384 1101 1856 43 175
a3aa,1 395 0 2713 2498 1788 3589 309 105 534
Ppaa,67 1711 18 15 140 579 1120 11 2088 451
Hgaa,354 1051 801 897 2176 977 16 1278 5 2010
uAaa,41 25 13 4 99 389 49 205 16 71
k4aa,1295 2261 6 2186 777 8 2937 438 97 843
kSaa,9 10 34 4 37 2996 3271 2624 2656 840
RGaa,1 337 960 0 1116 35 2120 3190 1778 3299
fAaa,61 433 3 1058 599 3575 1003 8 375 1059
Ecaa,9 34 10 4 840 2624 37 3271 2582 2047
WXaa,391 9 1263 5 10 326 319 34 97 28
A8aa,31 40 57 3597 117 386 47 492 1981 3653
Pbaa,0 223 1 323 42 110 3200 1614 180 193
ICaa,0 1 19 17 192 448 272 1635 524 150
T5aa,871 255 780 2105 2 347 141 247 313 27
1naa,106 200 1 1401 0 640 94 192 241 588
Wiaa,932 123 99 3224 342 674 176 195 3720 2736
8xaa,28 3 33 4 13 38 10 9 78 6
Ohaa,7 2 48 17 128 457 19 283 566 573
ceaa,1418 1605 1207 337 12 1250 1748 7 1021 61
4Xaa,27 0 1 192 331 522 88 2267 183 294
ZZaa,41 3 13 4 54 97 1481 389 31 1936
pnaa,15 18 67 170 140 96 463 314 1287 1831
QUaa,5 362 16 3604 328 2855 1312 3038 84 3226
4yaa,2226 349 1 0 24 21 23 535 410 471
NLaa,3070 20 1560 11 1457 302 1450 22 229 576
bRaa,3 6 4 10 54 89 324 2 7 28
0Gaa,726 932 648 7 866 2 146 410 21 269
o6aa,592 14 2295 1409 3 1071 337 9 2307 132
IWaa,11 20 1882 122 22 29 1725 176 32 123
N5aa,1 0 5 189 35 501 741 1051 2190 2339
Pdaa,7 2 197 513 316 48 1946 344 1240 177
c3aa,8 206 50 650 921 1293 176 932 52 6
J3aa,300 419 1191 1236 1014 8 995 60 551 1964
Ibaa,306 42 0 1 111 262 2698 431 2513 1917
hOaa,48 177 213 1381 2 7 19 1240 566 1217
vWaa,2 7 135 17 129 95 345 235 1904 1535
fiaa,6 8 3 932 2090 21 324 1036 663 383
Mvaa,932 866 20 674 11 39 22 3508 1156 2321
cVaa,3 4 13 6 10 28 324 9 33 38
BQaa,26 199 489 379 130 609 3759 326 2052 1337
NNaa,7 2 804 17 30 620 129 1197 1087 15
Bnaa,160 273 166 231 491 60 1139 888 1095 333
NAaa,134 0 1 9 35 10 34 1903 46 4
CNaa,0 1 35 3091 417 1250 535 105 3303 241
7laa,14 4 9 10 6 13 539 34 3 28
zpaa,0 1 2435 989 63 2040 125 35 85 1340
tsaa,0 1 36 94 180 147 403 183 294 367
HGaa,26 218 2 1805 593 75 56 442 1453 1064
4Haa,2470 113 277 2 119 44 64 46 7 749
ztaa,46 44 114 138 107 109 145 2 852 507
Uxaa,1 776 0 489 230 35 180 1957 337 1274
aOaa,231 491 160 1139 68 166 72 53 58 82
BIaa,9 34 10 4 840 37 2996 3271 2624 14
v5aa,53 58 214 494 19 60 163 232 685 17
2Maa,32 29 11 22 20 221 112 0 1548 1
RZaa,42 0 306 1491 1 1438 1917 1071 1761 1802
jGaa,14 2308 2807 578 2853 418 52 1092 146 457
Ftaa,9 73 209 21 3454 928 23 1 31 117
aDaa,9 37 10 4 2624 309 1523 1100 2515 34
zJaa,5 1612 16 1312 1388 764 597 301 1030 717
NZaa,34 9 10 840 3271 4 539 889 37 2582
gRaa,3 4 9 10 28 6 13 3089 38 31
Thaa,20 22 123 11 1591 32 250 1157 817 29
xDaa,279 146 158 873 43 937 971 798 58 1100
m7aa,29 32 22 20 11 122 112 221 1366 817
bzaa,5 16 3019 2143 1190 647 1360 136 1444 301
qaaa,206 8 894 650 1727 6 179 31 12 2400
3Jaa,27 0 1 1868 192 93 657 368 254 183
mUaa,50 65 355 2327 256 998 927 493 390 401
ldaa,132 36 1 0 185 142 582 2649 2672 147
hBaa,14 6 4 3 578 61 3153 3199 332 8
aPaa,1 0 2978 258 19 35 48 2795 768 1682
79aa,261 8 1292 1348 894 432 1556 1400 383 206
Oeaa,486 0 1 5 147 3167 111 1802 276 102
Fiaa,14 1 0 1327 25 6 35 230 2893 3
PMaa,1366 112 11 302 1684 1872 368 1209 2000 886
Zdaa,65 50 355 661 503 986 781 3618 933 1620
zSaa,0 1 193 349 5 189 69 963 1710 234
eraa,0 12 52 1 63 125 70 91 1459 1281
VTaa,342 195 1932 451 667 1046 205 3 225 2572
2aaa,25 35 1 3815 0 3479 897 1780 3195 337
8Gaa,569 49 11 26 3741 839 80 127 2480 732
I4aa,6 8 3 1652 558 1971 206 812 61 1034
E1aa,261 8 1292 894 432 346 226 82 537 103
ZRaa,19 1 17 524 988 2 7 128 575 691
ytaa,42 1 487 0 890 25 431 111 2886 1984
sOaa,19 1 575 0 2110 1284 48 17 1198 2123
w0aa,1478 5 16 3670 2403 49 2273 2801 2143 1034
hZaa,882 1 0 362 5 591 2379 761 16 1071
FSaa,50 65 18 67 661 913 503 338 493 15
0yaa,12 61 237 89 33 675 11 7 2 164
MGaa,13 3 4 54 168 330 41 1242 10 188
aJaa,2 7 508 197 1460 531 316 266 104 1252
oEaa,3 14 4 6 451 9 38 28 33 10
5Xaa,410 26 23 21 1250 2242 864 260 488 1363
Onaa,31 40 117 57 492 348 921 1253 5 104
usaa,19 0 1 258 48 3578 1355 2795 1849 1717
Fpaa,3 4 8 6 99 3153 237 894 690 92
UGaa,972 0 1 2323 27 192 1172 3814 851 455
rUaa,23 21 24 73 115 651 2619 0 554 786
toaa,33 28 78 38 86 257 987 1088 30 553
JLaa,36 147 1 0 132 94 185 142 582 956
tbaa,21 23 937 24 115 73 974 712 1988 410
WSaa,199 26 1337 326 1424 354 8 259 445 130
mtaa,4 3 13 54 168 10 330 1024 188 164
P9aa,26 11 1528 1023 22 29 1366 2054 817 20
huaa,27 0 1 26 714 130 292 5 244 16
tZaa,3 4 9 10 13 6 28 33 38 1830
rtaa,3 4 9 28 33 10 38 13 6 37
fUaa,6 8 3 558 4 206 894 806 175 812
aoaa,41 13 3 389 4 71 31 2287 152 483
byaa,3 4 10 9 28 33 324 13 38 37
9jaa,14 1540 25 944 418 2523 2 1632 6 13
Ataa,329 110 2494 8 884 369 92 1737 1517 0
KAaa,2 7 17 104 174 272 1040 128 3545 213
Laaa,3 4 6 10 28 324 1046 13 9 3824
zEaa,3 4 6 324 28 433 237 675 1107 38
F1aa,3 13 4 3482 54 6 10 330 206 1024
eAaa,310 179 667 359 962 1009 3632 158 523 186
n3aa,1 2263 461 0 105 498 947 108 192 26
1Vaa,25 1341 285 268 35 1327 1 755 1051 682
HHaa,0 705 12 1 203 432 3144 125 52 17
Flaa,28 33 78 38 86 1088 987 257 4 1431
uoaa,3 4 13 6 28 9 10 33 14 38
SKaa,0 159 1 951 2595 35 183 517 1642 865
JAaa,11 1379 176 683 1928 20 22 1986 62 462
Rhaa,3 4 10 9 13 6 28 324 1473 34
zYaa,58 53 30 2 1197 2036 7 608 3071 163
gkaa,948 788 760 0 432 11 1 318 622 159
vjaa,50 65 459 493 781 242 1072 1782 503 159
qRaa,3 4 6 28 324 13 10 54 38 433
qMaa,1021 1110 1 0 2923 1326 35 259 1544 5
Rvaa,208 2 7 1134 83 251 62 1488 541 2633
sqaa,375 61 183 189 192 433 420 1210 418 14
61aa,12 225 21 92 52 1293 2 179 11 23
jWaa,222 249 216 181 950 39 1086 770 2024 2857
1Jaa,1505 195 598 205 2872 2214 674 2002 969 1684
htaa,4 9 13 10 3 28 33 816 34 38
fyaa,64 113 119 44 2 46 425 186 2542 3804
ngaa,1068 1192 17 2 76 19 281 443 59 248
C5aa,3 4 6 8 10 1356 3380 205 1259 2746
IZaa,1411 176 814 123 11 1291 26 2066 996 20
iIaa,7 2 2067 1053 437 48 258 566 17 2116
kEaa,99 592 71 1188 839 2013 911 1811 1652 716
Mxaa,364 88 184 514 307 1013 7 2 580 416
VDaa,7 2 171 1316 399 266 1372 267 316 224
e3aa,3 6 2258 324 8 433 28 1003 1034 2090
aiaa,19 17 448 2 1173 272 340 76 48 7
GGaa,3264 105 1 132 99 54 183 36 189 203
Kwaa,2896 921 14 1338 1051 189 2313 595 1127 645
6Raa,570 26 21 23 1250 864 199 0 447 3318
qBaa,25 734 354 623 1 1051 2623 897 0 2010
6uaa,46 114 44 2 107 109 155 145 54 854
3aaa,32 29 11 22 20 221 692 680 2521 559
6Eaa,11 39 1042 451 3022 817 181 282 2 1165
tKaa,48 1 35 230 177 0 85 460 1217 1381
akaa,208 2 7 62 75 780 1205 1453 869 347
i7aa,5 16 769 81 244 3168 2399 136 49 2098
4Jaa,2 45 212 295 56 19 77 51 12 0
ymaa,48 177 2 891 7 460 1217 1031 1632 3279
Skaa,149 64 26 2 19 17 95 656 729 7
4Naa,1 0 35 591 2383 124 192 1323 436 3207
2vab,14 1866 161 578 12 1107 60 0 139 6
lgab,8 41 6 894 3 206 2967 4 556 49
8lab,94 36 423 1 147 0 2672 132 180 582
LUab,40 31 57 117 47 626 1100 309 1800 534
MIab,0 2675 1 2684 159 949 144 762 5 2556
k1ab,5 84 362 16 301 49 1940 662 144 0
Lcab,12 0 1293 92 19 312 237 52 2000 3144
